Gene	Function	Class	dN.dS	AlnLength	GeneAverage	Codon	GCProp	Immune
332	LOC100577300	Background	Background	0.07959	861	31.1163636363636	287	0.311163636363636	0
333	LOC100577308	Background	Background	0.06338	1707	32.3163636363636	569	0.323163636363636	0
334	LOC100577324	Background	Background	0.2458	759	34.47	253	0.3447	0
335	LOC100577325	Background	Background	0.18036	525	45.1763636363636	175	0.451763636363636	0
336	LOC100577341	Background	Background	0.10934	282	33.5263636363636	94	0.335263636363636	0
337	LOC100577342	Background	Background	0.12175	780	39.8954545454545	260	0.398954545454546	0
338	LOC100577344	Background	Background	0.18985	549	35.5354545454545	183	0.355354545454545	0
339	LOC100577348	Background	Background	0.09232	1596	54.3581818181818	532	0.543581818181818	0
340	LOC100577362	Background	Background	0.08933	501	51.0254545454545	167	0.510254545454545	0
341	LOC100577363	Background	Background	0.04752	447	46.7763636363636	149	0.467763636363636	0
342	LOC100577369	Background	Background	0.10953	2271	35.2790909090909	757	0.352790909090909	0
343	LOC100577376	Background	Background	0.09601	3273	49.0881818181818	1091	0.490881818181818	0
344	LOC100577377	Background	Background	0.24711	1053	47.5690909090909	351	0.475690909090909	0
345	LOC100577378	Background	Background	0.09039	1107	36.2245454545455	369	0.362245454545455	0
346	LOC100577382	Background	Background	0.15822	1653	35.6154545454545	551	0.356154545454545	0
347	LOC100577385	Background	Background	0.11435	1179	53.8290909090909	393	0.538290909090909	0
348	LOC100577386	Background	Background	0.10481	1614	32.7981818181818	538	0.327981818181818	0
349	LOC100577393	Background	Background	0.03282	3831	50.3581818181818	1277	0.503581818181818	0
350	LOC100577397	Background	Background	0.05336	630	54.7345454545455	210	0.547345454545455	0
351	LOC100577401	Background	Background	0.17376	2886	32.8672727272727	962	0.328672727272727	0
352	LOC100577409	Background	Background	0.06599	1863	54.0618181818182	621	0.540618181818182	0
353	LOC100577410	Background	Background	0.08341	687	44.5272727272727	229	0.445272727272727	0
354	LOC100577418	Background	Background	0.17594	459	41.5927272727273	153	0.415927272727273	0
355	LOC100577423	Background	Background	0.09908	1113	31.0136363636364	371	0.310136363636364	0
356	LOC100577430	Non-Canon Immune	Non-Canon	0.28967	1521	32.5872727272727	507	0.325872727272727	1
357	LOC100577449	Background	Background	0.18208	1971	31.9736363636364	657	0.319736363636364	0
358	LOC100577450	Background	Background	0.12579	792	31.0372727272727	264	0.310372727272727	0
359	LOC100577451	Background	Background	0.1713	621	35.3390909090909	207	0.353390909090909	0
360	LOC100577452	Background	Background	0.13474	1728	38.5163636363636	576	0.385163636363636	0
361	LOC100577454	Background	Background	0.09642	1476	31.59	492	0.3159	0
362	LOC100577472	Background	Background	0.0247	1068	52.7918181818182	356	0.527918181818182	0
363	LOC100577481	Background	Background	0.08538	1632	30.3027272727273	544	0.303027272727273	0
364	LOC100577493	Background	Background	0.11538	1788	33.8672727272727	596	0.338672727272727	0
365	LOC100577499	Background	Background	0.17398	1164	29.9181818181818	388	0.299181818181818	0
366	LOC100577501	Background	Background	0.05785	5313	33.9081818181818	1771	0.339081818181818	0
367	LOC100577506	Background	Background	0.23707	795	28.9518181818182	265	0.289518181818182	0
368	LOC100577515	Background	Background	0.10002	1719	50.3618181818182	573	0.503618181818182	0
369	LOC100577516	Background	Background	0.17221	945	37.0563636363636	315	0.370563636363636	0
370	LOC100577520	Background	Background	0.0769	1173	33.2709090909091	391	0.332709090909091	0
371	LOC100577525	Background	Background	0.10945	2127	36.0636363636364	709	0.360636363636364	0
372	LOC100577527	Background	Background	0.24781	423	47.41	141	0.4741	0
373	LOC100577530	Background	Background	0.06533	1728	53.7836363636364	576	0.537836363636364	0
374	LOC100577533	Background	Background	0.24758	723	31.8127272727273	241	0.318127272727273	0
375	LOC100577546	Background	Background	0.10793	1008	34.8290909090909	336	0.348290909090909	0
376	LOC100577561	Background	Background	0.07422	1572	34.6463636363636	524	0.346463636363636	0
377	LOC100577575	Background	Background	0.17628	723	34.5809090909091	241	0.345809090909091	0
378	LOC100577576	Background	Background	0.02275	729	56.3536363636364	243	0.563536363636364	0
379	LOC100577578	Background	Background	0.02748	1788	48.6063636363636	596	0.486063636363636	0
380	LOC100577579	Background	Background	0.03726	558	35.32	186	0.3532	0
381	LOC100577580	Background	Background	0.14957	924	32.4981818181818	308	0.324981818181818	0
382	LOC100577596	Background	Background	0.13764	546	40.1927272727273	182	0.401927272727273	0
383	LOC100577600	Background	Background	0.13145	909	54.8990909090909	303	0.548990909090909	0
384	LOC100577606	Background	Background	0.213	702	30.6136363636364	234	0.306136363636364	0
385	LOC100577610	Background	Background	0.01061	573	35.4281818181818	191	0.354281818181818	0
386	LOC100577623	Background	Background	0.10228	1005	34.2190909090909	335	0.342190909090909	0
387	LOC100577635	Background	Background	0.10925	1065	52.7445454545455	355	0.527445454545455	0
388	LOC100577638	Background	Background	0.08091	843	50.4590909090909	281	0.504590909090909	0
389	LOC100577644	Background	Background	0.17564	540	29.4290909090909	180	0.294290909090909	0
390	LOC100577651	Background	Background	0.24964	717	28.0327272727273	239	0.280327272727273	0
391	LOC100577656	Background	Background	0.09177	1206	57.1090909090909	402	0.571090909090909	0
392	LOC100577669	Background	Background	0.10754	2733	51.8345454545455	911	0.518345454545455	0
393	LOC100577673	Background	Background	0.26462	963	29.6045454545455	321	0.296045454545455	0
394	LOC100577675	Background	Background	0.0815	2880	35.4109090909091	960	0.354109090909091	0
395	LOC100577676	Background	Background	0.12461	702	31.3909090909091	234	0.313909090909091	0
396	LOC100577680	Background	Background	0.1734	987	50.7990909090909	329	0.507990909090909	0
397	LOC100577687	Background	Background	0.13789	1218	43.35	406	0.4335	0
398	LOC100577689	Background	Background	0.12002	1989	31.5172727272727	663	0.315172727272727	0
399	LOC100577690	Signalling	Canon Immune	0.18129	357	30.1990909090909	119	0.301990909090909	1
400	LOC100577694	Background	Background	0.14284	1122	50.2927272727273	374	0.502927272727273	0
401	LOC100577696	Background	Background	0.02136	600	52.8927272727273	200	0.528927272727273	0
402	LOC100577697	Background	Background	0.15926	357	52.4563636363636	119	0.524563636363636	0
403	LOC100577699	Background	Background	0.13754	558	30.84	186	0.3084	0
404	LOC100577702	Background	Background	0.11025	489	35.0445454545455	163	0.350445454545455	0
405	LOC100577712	Background	Background	0.2754	984	35.7345454545455	328	0.357345454545455	0
406	LOC100577717	Background	Background	0.13768	951	54.0472727272727	317	0.540472727272727	0
407	LOC100577719	Background	Background	0.15066	2154	47.2390909090909	718	0.472390909090909	0
408	LOC100577722	Background	Background	0.1627	783	31.0009090909091	261	0.310009090909091	0
409	LOC100577724	Background	Background	0.09009	936	35.9163636363636	312	0.359163636363636	0
410	LOC100577727	Background	Background	0.03963	267	39.94	89	0.3994	0
411	LOC100577739	Background	Background	0.17913	6105	32.8409090909091	2035	0.328409090909091	0
412	LOC100577742	Background	Background	0.06923	1914	39.1272727272727	638	0.391272727272727	0
413	LOC100577743	Background	Background	0.2315	1092	47.81	364	0.4781	0
414	LOC100577746	Background	Background	0.12751	1320	40.8272727272727	440	0.408272727272727	0
415	LOC100577753	Background	Background	0.07599	705	37.3690909090909	235	0.373690909090909	0
416	LOC100577756	Background	Background	0.03106	708	35.5927272727273	236	0.355927272727273	0
417	LOC100577758	Background	Background	0.0825	399	43.2445454545455	133	0.432445454545455	0
418	LOC100577763	Background	Background	0.12063	6729	32.8145454545455	2243	0.328145454545455	0
419	LOC100577764	Receptor	Canon Immune	0.01246	642	40.3718181818182	214	0.403718181818182	1
420	LOC100577766	Background	Background	0.12503	2814	36.2154545454545	938	0.362154545454546	0
421	LOC100577769	Background	Background	0.10857	939	49.9363636363636	313	0.499363636363636	0
422	LOC100577771	Background	Background	0.13292	381	51.1572727272727	127	0.511572727272727	0
423	LOC100577801	Background	Background	0.03558	1932	57.2454545454545	644	0.572454545454546	0
424	LOC100577803	Background	Background	0.3559	762	27.9654545454545	254	0.279654545454545	0
425	LOC100577816	Background	Background	0.17411	3510	34.3145454545455	1170	0.343145454545455	0
426	LOC100577823	Background	Background	0.09931	261	31.66	87	0.3166	0
427	LOC100577836	Background	Background	0.14067	552	29.1172727272727	184	0.291172727272727	0
428	LOC100577839	Background	Background	0.19632	639	49.9936363636364	213	0.499936363636364	0
429	LOC100577841	Background	Background	0.10654	651	46.2227272727273	217	0.462227272727273	0
430	LOC100577845	Background	Background	0.33579	2436	37.1318181818182	812	0.371318181818182	0
431	LOC100577856	Background	Background	0.06837	1098	39.3945454545455	366	0.393945454545455	0
432	LOC100577870	Background	Background	0.03356	552	35.5718181818182	184	0.355718181818182	0
433	LOC100577872	Background	Background	0.10195	1179	41.8936363636364	393	0.418936363636364	0
434	LOC100577875	Background	Background	0.18255	504	46.1027272727273	168	0.461027272727273	0
435	LOC100577876	Background	Background	0.07929	696	34.7818181818182	232	0.347818181818182	0
436	LOC100577877	Background	Background	0.0769	1140	35.1509090909091	380	0.351509090909091	0
437	LOC100577883	Background	Background	0.11876	1359	40.2890909090909	453	0.402890909090909	0
438	LOC100577885	Background	Background	0.27883	972	32.9390909090909	324	0.329390909090909	0
439	LOC100577889	Background	Background	0.08144	453	52.0172727272727	151	0.520172727272727	0
440	LOC100577899	Background	Background	0.09944	642	36.4054545454545	214	0.364054545454545	0
441	LOC100577901	Background	Background	0.13896	423	56.8227272727273	141	0.568227272727273	0
442	LOC100577905	Background	Background	0.17261	3090	45.1163636363636	1030	0.451163636363636	0
443	LOC100577909	Background	Background	0.0224	297	42.9745454545455	99	0.429745454545455	0
444	LOC100577912	Background	Background	0.20763	366	48.41	122	0.4841	0
445	LOC100577920	Background	Background	0.14346	315	52.8445454545455	105	0.528445454545455	0
446	LOC100577923	Background	Background	0.0901	381	34.5027272727273	127	0.345027272727273	0
447	LOC100577927	Background	Background	0.26771	2172	41.0381818181818	724	0.410381818181818	0
448	LOC100577936	Background	Background	0.19364	630	53.4327272727273	210	0.534327272727273	0
449	LOC100577941	Background	Background	0.04926	963	37.6381818181818	321	0.376381818181818	0
450	LOC100577942	Background	Background	0.06361	978	55.5136363636364	326	0.555136363636364	0
451	LOC100577943	Receptor	Canon Immune	0.20045	1326	52.0981818181818	442	0.520981818181818	1
452	LOC100577949	Background	Background	0.1464	447	39.9636363636364	149	0.399636363636364	0
453	LOC100577955	Background	Background	0.10363	933	48.4563636363636	311	0.484563636363636	0
454	LOC100577958	Background	Background	0.13981	2046	34.1145454545455	682	0.341145454545455	0
455	LOC100577963	Background	Background	0.13385	1257	30.21	419	0.3021	0
456	LOC100577966	Background	Background	0.22063	459	27.1745454545455	153	0.271745454545455	0
457	LOC100577967	Background	Background	0.1169	1233	31.7918181818182	411	0.317918181818182	0
458	LOC100577972	Background	Background	0.12367	10344	39.7209090909091	3448	0.397209090909091	0
459	LOC100577980	Background	Background	0.05754	1704	52.5827272727273	568	0.525827272727273	0
460	LOC100577981	Background	Background	0.19659	2184	44.3009090909091	728	0.443009090909091	0
461	LOC100577982	Background	Background	0.30275	594	34.8027272727273	198	0.348027272727273	0
462	LOC100577988	Background	Background	0.09686	2004	31.7281818181818	668	0.317281818181818	0
463	LOC100577995	Background	Background	0.07437	2601	33.92	867	0.3392	0
464	LOC100577998	Background	Background	0.1875	1839	35.2318181818182	613	0.352318181818182	0
465	LOC100578002	Background	Background	0.11034	216	29.7154545454545	72	0.297154545454545	0
466	LOC100578005	Background	Background	0.04458	1377	33.6045454545455	459	0.336045454545455	0
467	LOC100578006	Background	Background	0.11564	996	39.5409090909091	332	0.395409090909091	0
468	LOC100578011	Background	Background	0.12441	1878	32.1772727272727	626	0.321772727272727	0
469	LOC100578014	Background	Background	0.10159	1983	29.6527272727273	661	0.296527272727273	0
470	LOC100578017	Background	Background	0.14364	633	38.6872727272727	211	0.386872727272727	0
471	LOC100578030	Signalling	Canon Immune	0.21945	729	35.1036363636364	243	0.351036363636364	1
472	LOC100578031	Background	Background	0.12901	807	51.1790909090909	269	0.511790909090909	0
473	LOC100578035	Background	Background	0.04163	963	32.5118181818182	321	0.325118181818182	0
474	LOC100578046	Background	Background	0.2006	1233	43.2063636363636	411	0.432063636363636	0
475	LOC100578051	Background	Background	0.03391	1443	58.2318181818182	481	0.582318181818182	0
476	LOC100578066	Background	Background	0.0656	1542	54.4681818181818	514	0.544681818181818	0
477	LOC100578071	Background	Background	0.11986	4992	31.6709090909091	1664	0.316709090909091	0
478	LOC100578072	Background	Background	0.1015	549	54.2636363636364	183	0.542636363636364	0
479	LOC100578085	Background	Background	0.18335	591	47.7154545454545	197	0.477154545454545	0
480	LOC100578091	Background	Background	0.09108	318	47.3136363636364	106	0.473136363636364	0
481	LOC100578105	Background	Background	0.10789	2181	33.6109090909091	727	0.336109090909091	0
482	LOC100578106	Background	Background	0.0482	1737	39.7663636363636	579	0.397663636363636	0
483	LOC100578109	Background	Background	0.11705	1374	32.7318181818182	458	0.327318181818182	0
484	LOC100578112	Background	Background	0.09601	1338	41.9145454545455	446	0.419145454545455	0
485	LOC100578119	Background	Background	0.24615	588	30.3172727272727	196	0.303172727272727	0
486	LOC100578126	Background	Background	0.08766	567	51.0663636363636	189	0.510663636363636	0
487	LOC100578132	Background	Background	0.04989	1830	35.2554545454545	610	0.352554545454545	0
488	LOC100578144	Background	Background	0.11703	1308	50.6327272727273	436	0.506327272727273	0
489	LOC100578146	Background	Background	0.08878	2295	36.4772727272727	765	0.364772727272727	0
490	LOC100578156	Signalling	Canon Immune	0.13857	510	50.5690909090909	170	0.505690909090909	1
491	LOC100578159	Background	Background	0.03888	3573	43.8581818181818	1191	0.438581818181818	0
492	LOC100578168	Background	Background	0.07842	471	43.89	157	0.4389	0
493	LOC100578201	Background	Background	0.14992	3702	35.1581818181818	1234	0.351581818181818	0
494	LOC100578207	Background	Background	0.2666	1200	42.7645454545455	400	0.427645454545455	0
495	LOC100578209	Background	Background	0.01936	1386	38.81	462	0.3881	0
496	LOC100578215	Background	Background	0.04357	1434	40.4463636363636	478	0.404463636363636	0
497	LOC100578218	Background	Background	0.16326	384	32.1727272727273	128	0.321727272727273	0
498	LOC100578226	Background	Background	0.06946	1740	51.1436363636364	580	0.511436363636364	0
499	LOC100578235	Background	Background	0.08747	363	37.94	121	0.3794	0
500	LOC100578237	Background	Background	0.22989	3006	32.9218181818182	1002	0.329218181818182	0
501	LOC100578243	Background	Background	0.02261	738	37.2754545454545	246	0.372754545454545	0
502	LOC100578246	Background	Background	0.05828	1224	53.0318181818182	408	0.530318181818182	0
503	LOC100578247	Background	Background	0.26449	1266	34.6181818181818	422	0.346181818181818	0
504	LOC100578248	Background	Background	0.08579	1728	55.9654545454545	576	0.559654545454546	0
505	LOC100578255	Background	Background	0.0823	4806	32.7954545454545	1602	0.327954545454545	0
506	LOC100578257	Background	Background	0.0388	1524	36.7090909090909	508	0.367090909090909	0
